TIME,CITYCODE,PROVINCE,CITYNAME,STATIONID,LONGITUDE,LATITUDE,PM2.5(μg/m³)
2016-03-10T09:00:00Z,101010100,Beijing,Beijing,1001A,116.375000,39.886000,11
2016-03-10T09:00:00Z,101010100,Beijing,Beijing,1002A,116.232000,40.301000,49
2016-03-10T09:00:00Z,101010100,Beijing,Beijing,1003A,116.396000,39.930000,12
2016-03-10T09:00:00Z,101010100,Beijing,Beijing,1004A,116.413000,39.886000,16
2016-03-10T09:00:00Z,101010100,Beijing,Beijing,1005A,116.470000,39.947000,10
2016-03-10T09:00:00Z,101010100,Beijing,Beijing,1006A,116.365000,39.937000,9
2016-03-10T09:00:00Z,101010100,Beijing,Beijing,1007A,116.306000,39.973000,12
2016-03-10T09:00:00Z,101010100,Beijing,Beijing,1008A,116.659000,40.187000,16
2016-03-10T09:00:00Z,101010100,Beijing,Beijing,1009A,116.647000,40.308000,8
2016-03-10T09:00:00Z,101010100,Beijing,Beijing,1010A,116.227000,40.229000,8
2016-03-10T09:00:00Z,101010100,Beijing,Beijing,1012A,116.502000,40.110000,8
2016-03-10T10:00:00Z,101010100,Beijing,Beijing,1001A,116.375000,39.886000,12
2016-03-10T10:00:00Z,101010100,Beijing,Beijing,1002A,116.232000,40.301000,10
2016-03-10T10:00:00Z,101010100,Beijing,Beijing,1003A,116.396000,39.930000,14
2016-03-10T10:00:00Z,101010100,Beijing,Beijing,1004A,116.413000,39.886000,9
2016-03-10T10:00:00Z,101010100,Beijing,Beijing,1005A,116.470000,39.947000,15
2016-03-10T10:00:00Z,101010100,Beijing,Beijing,1006A,116.365000,39.937000,8
2016-03-10T10:00:00Z,101010100,Beijing,Beijing,1007A,116.306000,39.973000,9
2016-03-10T10:00:00Z,101010100,Beijing,Beijing,1008A,116.659000,40.187000,11
2016-03-10T10:00:00Z,101010100,Beijing,Beijing,1010A,116.227000,40.229000,16
2016-03-10T10:00:00Z,101010100,Beijing,Beijing,1012A,116.502000,40.110000,5
2016-03-10T11:00:00Z,101010100,Beijing,Beijing,1001A,116.375000,39.886000,9
2016-03-10T11:00:00Z,101010100,Beijing,Beijing,1002A,116.232000,40.301000,8
2016-03-10T11:00:00Z,101010100,Beijing,Beijing,1003A,116.396000,39.930000,8
2016-03-10T11:00:00Z,101010100,Beijing,Beijing,1004A,116.413000,39.886000,7
2016-03-10T11:00:00Z,101010100,Beijing,Beijing,1005A,116.470000,39.947000,13
2016-03-10T11:00:00Z,101010100,Beijing,Beijing,1006A,116.365000,39.937000,8
2016-03-10T11:00:00Z,101010100,Beijing,Beijing,1007A,116.306000,39.973000,11
2016-03-10T11:00:00Z,101010100,Beijing,Beijing,1008A,116.659000,40.187000,9
2016-03-10T11:00:00Z,101010100,Beijing,Beijing,1009A,116.647000,40.308000,7
2016-03-10T11:00:00Z,101010100,Beijing,Beijing,1010A,116.227000,40.229000,11
2016-03-10T11:00:00Z,101010100,Beijing,Beijing,1012A,116.502000,40.110000,7
2016-03-10T12:00:00Z,101010100,Beijing,Beijing,1001A,116.375000,39.886000,4
2016-03-10T12:00:00Z,101010100,Beijing,Beijing,1002A,116.232000,40.301000,3
2016-03-10T12:00:00Z,101010100,Beijing,Beijing,1003A,116.396000,39.930000,7
2016-03-10T12:00:00Z,101010100,Beijing,Beijing,1004A,116.413000,39.886000,6
2016-03-10T12:00:00Z,101010100,Beijing,Beijing,1005A,116.470000,39.947000,7
2016-03-10T12:00:00Z,101010100,Beijing,Beijing,1006A,116.365000,39.937000,6
2016-03-10T12:00:00Z,101010100,Beijing,Beijing,1007A,116.306000,39.973000,3
2016-03-10T12:00:00Z,101010100,Beijing,Beijing,1008A,116.659000,40.187000,6
2016-03-10T12:00:00Z,101010100,Beijing,Beijing,1009A,116.647000,40.308000,6
2016-03-10T12:00:00Z,101010100,Beijing,Beijing,1010A,116.227000,40.229000,10
2016-03-10T12:00:00Z,101010100,Beijing,Beijing,1011A,116.407000,39.991000,11
2016-03-10T12:00:00Z,101010100,Beijing,Beijing,1012A,116.502000,40.110000,7
2016-03-10T13:00:00Z,101010100,Beijing,Beijing,1001A,116.375000,39.886000,11
2016-03-10T13:00:00Z,101010100,Beijing,Beijing,1002A,116.232000,40.301000,10
2016-03-10T13:00:00Z,101010100,Beijing,Beijing,1003A,116.396000,39.930000,9
2016-03-10T13:00:00Z,101010100,Beijing,Beijing,1004A,116.413000,39.886000,8
2016-03-10T13:00:00Z,101010100,Beijing,Beijing,1005A,116.470000,39.947000,15
2016-03-10T13:00:00Z,101010100,Beijing,Beijing,1006A,116.365000,39.937000,7
2016-03-10T13:00:00Z,101010100,Beijing,Beijing,1007A,116.306000,39.973000,8
2016-03-10T13:00:00Z,101010100,Beijing,Beijing,1008A,116.659000,40.187000,6
2016-03-10T13:00:00Z,101010100,Beijing,Beijing,1009A,116.647000,40.308000,3
2016-03-10T13:00:00Z,101010100,Beijing,Beijing,1010A,116.227000,40.229000,7
2016-03-10T13:00:00Z,101010100,Beijing,Beijing,1011A,116.407000,39.991000,13
2016-03-10T13:00:00Z,101010100,Beijing,Beijing,1012A,116.502000,40.110000,12
2016-03-10T14:00:00Z,101010100,Beijing,Beijing,1001A,116.375000,39.886000,12
2016-03-10T14:00:00Z,101010100,Beijing,Beijing,1002A,116.232000,40.301000,8
2016-03-10T14:00:00Z,101010100,Beijing,Beijing,1003A,116.396000,39.930000,11
2016-03-10T14:00:00Z,101010100,Beijing,Beijing,1004A,116.413000,39.886000,8
2016-03-10T14:00:00Z,101010100,Beijing,Beijing,1005A,116.470000,39.947000,12
2016-03-10T14:00:00Z,101010100,Beijing,Beijing,1006A,116.365000,39.937000,13
2016-03-10T14:00:00Z,101010100,Beijing,Beijing,1007A,116.306000,39.973000,10
2016-03-10T14:00:00Z,101010100,Beijing,Beijing,1008A,116.659000,40.187000,10
2016-03-10T14:00:00Z,101010100,Beijing,Beijing,1009A,116.647000,40.308000,12
2016-03-10T14:00:00Z,101010100,Beijing,Beijing,1010A,116.227000,40.229000,12
2016-03-10T14:00:00Z,101010100,Beijing,Beijing,1011A,116.407000,39.991000,12
2016-03-10T14:00:00Z,101010100,Beijing,Beijing,1012A,116.502000,40.110000,11
2016-03-10T15:00:00Z,101010100,Beijing,Beijing,1001A,116.375000,39.886000,18
2016-03-10T15:00:00Z,101010100,Beijing,Beijing,1002A,116.232000,40.301000,15
2016-03-10T15:00:00Z,101010100,Beijing,Beijing,1003A,116.396000,39.930000,7
2016-03-10T15:00:00Z,101010100,Beijing,Beijing,1004A,116.413000,39.886000,6
2016-03-10T15:00:00Z,101010100,Beijing,Beijing,1005A,116.470000,39.947000,13
2016-03-10T15:00:00Z,101010100,Beijing,Beijing,1006A,116.365000,39.937000,16
2016-03-10T15:00:00Z,101010100,Beijing,Beijing,1007A,116.306000,39.973000,12
2016-03-10T15:00:00Z,101010100,Beijing,Beijing,1008A,116.659000,40.187000,10
2016-03-10T15:00:00Z,101010100,Beijing,Beijing,1009A,116.647000,40.308000,6
2016-03-10T15:00:00Z,101010100,Beijing,Beijing,1010A,116.227000,40.229000,12
2016-03-10T15:00:00Z,101010100,Beijing,Beijing,1011A,116.407000,39.991000,15
2016-03-10T15:00:00Z,101010100,Beijing,Beijing,1012A,116.502000,40.110000,11
2016-03-10T16:00:00Z,101010100,Beijing,Beijing,1001A,116.375000,39.886000,16
2016-03-10T16:00:00Z,101010100,Beijing,Beijing,1002A,116.232000,40.301000,14
2016-03-10T16:00:00Z,101010100,Beijing,Beijing,1003A,116.396000,39.930000,11
2016-03-10T16:00:00Z,101010100,Beijing,Beijing,1004A,116.413000,39.886000,11
2016-03-10T16:00:00Z,101010100,Beijing,Beijing,1006A,116.365000,39.937000,10
2016-03-10T16:00:00Z,101010100,Beijing,Beijing,1007A,116.306000,39.973000,13
2016-03-10T16:00:00Z,101010100,Beijing,Beijing,1008A,116.659000,40.187000,14
2016-03-10T16:00:00Z,101010100,Beijing,Beijing,1009A,116.647000,40.308000,7
2016-03-10T16:00:00Z,101010100,Beijing,Beijing,1010A,116.227000,40.229000,10
2016-03-10T16:00:00Z,101010100,Beijing,Beijing,1011A,116.407000,39.991000,13
2016-03-10T16:00:00Z,101010100,Beijing,Beijing,1012A,116.502000,40.110000,12
2016-03-10T17:00:00Z,101010100,Beijing,Beijing,1001A,116.375000,39.886000,17
2016-03-10T17:00:00Z,101010100,Beijing,Beijing,1002A,116.232000,40.301000,11
2016-03-10T17:00:00Z,101010100,Beijing,Beijing,1003A,116.396000,39.930000,11
2016-03-10T17:00:00Z,101010100,Beijing,Beijing,1004A,116.413000,39.886000,10
2016-03-10T17:00:00Z,101010100,Beijing,Beijing,1006A,116.365000,39.937000,16
2016-03-10T17:00:00Z,101010100,Beijing,Beijing,1007A,116.306000,39.973000,7
2016-03-10T17:00:00Z,101010100,Beijing,Beijing,1008A,116.659000,40.187000,8
2016-03-10T17:00:00Z,101010100,Beijing,Beijing,1009A,116.647000,40.308000,8
2016-03-10T17:00:00Z,101010100,Beijing,Beijing,1010A,116.227000,40.229000,16
2016-03-10T17:00:00Z,101010100,Beijing,Beijing,1011A,116.407000,39.991000,22
2016-03-10T17:00:00Z,101010100,Beijing,Beijing,1012A,116.502000,40.110000,14
2016-03-10T18:00:00Z,101010100,Beijing,Beijing,1001A,116.375000,39.886000,21
2016-03-10T18:00:00Z,101010100,Beijing,Beijing,1002A,116.232000,40.301000,15
2016-03-10T18:00:00Z,101010100,Beijing,Beijing,1003A,116.396000,39.930000,15
2016-03-10T18:00:00Z,101010100,Beijing,Beijing,1004A,116.413000,39.886000,20
2016-03-10T18:00:00Z,101010100,Beijing,Beijing,1006A,116.365000,39.937000,16
2016-03-10T18:00:00Z,101010100,Beijing,Beijing,1007A,116.306000,39.973000,10
2016-03-10T18:00:00Z,101010100,Beijing,Beijing,1008A,116.659000,40.187000,12
2016-03-10T18:00:00Z,101010100,Beijing,Beijing,1009A,116.647000,40.308000,10
2016-03-10T18:00:00Z,101010100,Beijing,Beijing,1010A,116.227000,40.229000,13
2016-03-10T18:00:00Z,101010100,Beijing,Beijing,1011A,116.407000,39.991000,20
2016-03-10T18:00:00Z,101010100,Beijing,Beijing,1012A,116.502000,40.110000,22
2016-03-10T19:00:00Z,101010100,Beijing,Beijing,1001A,116.375000,39.886000,18
2016-03-10T19:00:00Z,101010100,Beijing,Beijing,1002A,116.232000,40.301000,12
2016-03-10T19:00:00Z,101010100,Beijing,Beijing,1003A,116.396000,39.930000,11
2016-03-10T19:00:00Z,101010100,Beijing,Beijing,1004A,116.413000,39.886000,20
2016-03-10T19:00:00Z,101010100,Beijing,Beijing,1005A,116.470000,39.947000,5
2016-03-10T19:00:00Z,101010100,Beijing,Beijing,1006A,116.365000,39.937000,16
2016-03-10T19:00:00Z,101010100,Beijing,Beijing,1007A,116.306000,39.973000,10
2016-03-10T19:00:00Z,101010100,Beijing,Beijing,1008A,116.659000,40.187000,11
2016-03-10T19:00:00Z,101010100,Beijing,Beijing,1009A,116.647000,40.308000,8
2016-03-10T19:00:00Z,101010100,Beijing,Beijing,1010A,116.227000,40.229000,19
2016-03-10T19:00:00Z,101010100,Beijing,Beijing,1011A,116.407000,39.991000,17
2016-03-10T19:00:00Z,101010100,Beijing,Beijing,1012A,116.502000,40.110000,22
2016-03-10T20:00:00Z,101010100,Beijing,Beijing,1001A,116.375000,39.886000,27
2016-03-10T20:00:00Z,101010100,Beijing,Beijing,1002A,116.232000,40.301000,4
2016-03-10T20:00:00Z,101010100,Beijing,Beijing,1003A,116.396000,39.930000,14
2016-03-10T20:00:00Z,101010100,Beijing,Beijing,1004A,116.413000,39.886000,11
2016-03-10T20:00:00Z,101010100,Beijing,Beijing,1005A,116.470000,39.947000,11
2016-03-10T20:00:00Z,101010100,Beijing,Beijing,1006A,116.365000,39.937000,13
2016-03-10T20:00:00Z,101010100,Beijing,Beijing,1007A,116.306000,39.973000,9
2016-03-10T20:00:00Z,101010100,Beijing,Beijing,1008A,116.659000,40.187000,18
2016-03-10T20:00:00Z,101010100,Beijing,Beijing,1009A,116.647000,40.308000,6
2016-03-10T20:00:00Z,101010100,Beijing,Beijing,1010A,116.227000,40.229000,13
2016-03-10T20:00:00Z,101010100,Beijing,Beijing,1011A,116.407000,39.991000,15
2016-03-10T20:00:00Z,101010100,Beijing,Beijing,1012A,116.502000,40.110000,20
2016-03-10T21:00:00Z,101010100,Beijing,Beijing,1001A,116.375000,39.886000,16
2016-03-10T21:00:00Z,101010100,Beijing,Beijing,1002A,116.232000,40.301000,9
2016-03-10T21:00:00Z,101010100,Beijing,Beijing,1003A,116.396000,39.930000,13
2016-03-10T21:00:00Z,101010100,Beijing,Beijing,1004A,116.413000,39.886000,14
2016-03-10T21:00:00Z,101010100,Beijing,Beijing,1005A,116.470000,39.947000,9
2016-03-10T21:00:00Z,101010100,Beijing,Beijing,1006A,116.365000,39.937000,13
2016-03-10T21:00:00Z,101010100,Beijing,Beijing,1007A,116.306000,39.973000,12
2016-03-10T21:00:00Z,101010100,Beijing,Beijing,1008A,116.659000,40.187000,25
2016-03-10T21:00:00Z,101010100,Beijing,Beijing,1009A,116.647000,40.308000,8
2016-03-10T21:00:00Z,101010100,Beijing,Beijing,1010A,116.227000,40.229000,10
2016-03-10T21:00:00Z,101010100,Beijing,Beijing,1011A,116.407000,39.991000,11
2016-03-10T21:00:00Z,101010100,Beijing,Beijing,1012A,116.502000,40.110000,14
2016-03-10T22:00:00Z,101010100,Beijing,Beijing,1001A,116.375000,39.886000,16
2016-03-10T22:00:00Z,101010100,Beijing,Beijing,1002A,116.232000,40.301000,12
2016-03-10T22:00:00Z,101010100,Beijing,Beijing,1003A,116.396000,39.930000,13
2016-03-10T22:00:00Z,101010100,Beijing,Beijing,1004A,116.413000,39.886000,12
2016-03-10T22:00:00Z,101010100,Beijing,Beijing,1005A,116.470000,39.947000,11
2016-03-10T22:00:00Z,101010100,Beijing,Beijing,1006A,116.365000,39.937000,13
2016-03-10T22:00:00Z,101010100,Beijing,Beijing,1007A,116.306000,39.973000,11
2016-03-10T22:00:00Z,101010100,Beijing,Beijing,1008A,116.659000,40.187000,24
2016-03-10T22:00:00Z,101010100,Beijing,Beijing,1009A,116.647000,40.308000,5
2016-03-10T22:00:00Z,101010100,Beijing,Beijing,1010A,116.227000,40.229000,13
2016-03-10T22:00:00Z,101010100,Beijing,Beijing,1011A,116.407000,39.991000,12
2016-03-10T22:00:00Z,101010100,Beijing,Beijing,1012A,116.502000,40.110000,12
2016-03-10T23:00:00Z,101010100,Beijing,Beijing,1001A,116.375000,39.886000,7
2016-03-10T23:00:00Z,101010100,Beijing,Beijing,1002A,116.232000,40.301000,9
2016-03-10T23:00:00Z,101010100,Beijing,Beijing,1003A,116.396000,39.930000,11
2016-03-10T23:00:00Z,101010100,Beijing,Beijing,1004A,116.413000,39.886000,9
2016-03-10T23:00:00Z,101010100,Beijing,Beijing,1005A,116.470000,39.947000,8
2016-03-10T23:00:00Z,101010100,Beijing,Beijing,1006A,116.365000,39.937000,13
2016-03-10T23:00:00Z,101010100,Beijing,Beijing,1007A,116.306000,39.973000,13
2016-03-10T23:00:00Z,101010100,Beijing,Beijing,1008A,116.659000,40.187000,30
2016-03-10T23:00:00Z,101010100,Beijing,Beijing,1009A,116.647000,40.308000,6
2016-03-10T23:00:00Z,101010100,Beijing,Beijing,1010A,116.227000,40.229000,20
2016-03-10T23:00:00Z,101010100,Beijing,Beijing,1011A,116.407000,39.991000,14
2016-03-10T23:00:00Z,101010100,Beijing,Beijing,1012A,116.502000,40.110000,16
2016-03-11T00:00:00Z,101010100,Beijing,Beijing,1001A,116.375000,39.886000,13
2016-03-11T00:00:00Z,101010100,Beijing,Beijing,1002A,116.232000,40.301000,12
2016-03-11T00:00:00Z,101010100,Beijing,Beijing,1003A,116.396000,39.930000,10
2016-03-11T00:00:00Z,101010100,Beijing,Beijing,1004A,116.413000,39.886000,9
2016-03-11T00:00:00Z,101010100,Beijing,Beijing,1005A,116.470000,39.947000,13
2016-03-11T00:00:00Z,101010100,Beijing,Beijing,1006A,116.365000,39.937000,9
2016-03-11T00:00:00Z,101010100,Beijing,Beijing,1007A,116.306000,39.973000,9
2016-03-11T00:00:00Z,101010100,Beijing,Beijing,1008A,116.659000,40.187000,31
2016-03-11T00:00:00Z,101010100,Beijing,Beijing,1009A,116.647000,40.308000,7
2016-03-11T00:00:00Z,101010100,Beijing,Beijing,1010A,116.227000,40.229000,11
2016-03-11T00:00:00Z,101010100,Beijing,Beijing,1011A,116.407000,39.991000,13
2016-03-11T00:00:00Z,101010100,Beijing,Beijing,1012A,116.502000,40.110000,15
2016-03-11T01:00:00Z,101010100,Beijing,Beijing,1001A,116.375000,39.886000,10
2016-03-11T01:00:00Z,101010100,Beijing,Beijing,1002A,116.232000,40.301000,18
2016-03-11T01:00:00Z,101010100,Beijing,Beijing,1003A,116.396000,39.930000,10
2016-03-11T01:00:00Z,101010100,Beijing,Beijing,1004A,116.413000,39.886000,9
2016-03-11T01:00:00Z,101010100,Beijing,Beijing,1005A,116.470000,39.947000,10
2016-03-11T01:00:00Z,101010100,Beijing,Beijing,1006A,116.365000,39.937000,6
2016-03-11T01:00:00Z,101010100,Beijing,Beijing,1007A,116.306000,39.973000,13
2016-03-11T01:00:00Z,101010100,Beijing,Beijing,1008A,116.659000,40.187000,14
2016-03-11T01:00:00Z,101010100,Beijing,Beijing,1009A,116.647000,40.308000,7
2016-03-11T01:00:00Z,101010100,Beijing,Beijing,1010A,116.227000,40.229000,22
2016-03-11T01:00:00Z,101010100,Beijing,Beijing,1011A,116.407000,39.991000,13
2016-03-11T01:00:00Z,101010100,Beijing,Beijing,1012A,116.502000,40.110000,13
2016-03-11T02:00:00Z,101010100,Beijing,Beijing,1001A,116.375000,39.886000,10
2016-03-11T02:00:00Z,101010100,Beijing,Beijing,1002A,116.232000,40.301000,6
2016-03-11T02:00:00Z,101010100,Beijing,Beijing,1003A,116.396000,39.930000,8
2016-03-11T02:00:00Z,101010100,Beijing,Beijing,1004A,116.413000,39.886000,10
2016-03-11T02:00:00Z,101010100,Beijing,Beijing,1005A,116.470000,39.947000,14
2016-03-11T02:00:00Z,101010100,Beijing,Beijing,1006A,116.365000,39.937000,12
2016-03-11T02:00:00Z,101010100,Beijing,Beijing,1007A,116.306000,39.973000,10
2016-03-11T02:00:00Z,101010100,Beijing,Beijing,1008A,116.659000,40.187000,12
2016-03-11T02:00:00Z,101010100,Beijing,Beijing,1009A,116.647000,40.308000,6
2016-03-11T02:00:00Z,101010100,Beijing,Beijing,1010A,116.227000,40.229000,19
2016-03-11T02:00:00Z,101010100,Beijing,Beijing,1011A,116.407000,39.991000,15
2016-03-11T02:00:00Z,101010100,Beijing,Beijing,1012A,116.502000,40.110000,22
2016-03-11T03:00:00Z,101010100,Beijing,Beijing,1001A,116.375000,39.886000,15
2016-03-11T03:00:00Z,101010100,Beijing,Beijing,1002A,116.232000,40.301000,10
2016-03-11T03:00:00Z,101010100,Beijing,Beijing,1003A,116.396000,39.930000,17
2016-03-11T03:00:00Z,101010100,Beijing,Beijing,1004A,116.413000,39.886000,11
2016-03-11T03:00:00Z,101010100,Beijing,Beijing,1005A,116.470000,39.947000,18
2016-03-11T03:00:00Z,101010100,Beijing,Beijing,1006A,116.365000,39.937000,12
2016-03-11T03:00:00Z,101010100,Beijing,Beijing,1007A,116.306000,39.973000,5
2016-03-11T03:00:00Z,101010100,Beijing,Beijing,1008A,116.659000,40.187000,10
2016-03-11T03:00:00Z,101010100,Beijing,Beijing,1009A,116.647000,40.308000,8
2016-03-11T03:00:00Z,101010100,Beijing,Beijing,1010A,116.227000,40.229000,14
2016-03-11T03:00:00Z,101010100,Beijing,Beijing,1011A,116.407000,39.991000,25
2016-03-11T03:00:00Z,101010100,Beijing,Beijing,1012A,116.502000,40.110000,19
2016-03-11T04:00:00Z,101010100,Beijing,Beijing,1001A,116.375000,39.886000,13
2016-03-11T04:00:00Z,101010100,Beijing,Beijing,1002A,116.232000,40.301000,14
2016-03-11T04:00:00Z,101010100,Beijing,Beijing,1003A,116.396000,39.930000,15
2016-03-11T04:00:00Z,101010100,Beijing,Beijing,1004A,116.413000,39.886000,9
2016-03-11T04:00:00Z,101010100,Beijing,Beijing,1005A,116.470000,39.947000,20
2016-03-11T04:00:00Z,101010100,Beijing,Beijing,1006A,116.365000,39.937000,15
2016-03-11T04:00:00Z,101010100,Beijing,Beijing,1007A,116.306000,39.973000,12
2016-03-11T04:00:00Z,101010100,Beijing,Beijing,1008A,116.659000,40.187000,10
2016-03-11T04:00:00Z,101010100,Beijing,Beijing,1009A,116.647000,40.308000,11
2016-03-11T04:00:00Z,101010100,Beijing,Beijing,1010A,116.227000,40.229000,9
2016-03-11T04:00:00Z,101010100,Beijing,Beijing,1012A,116.502000,40.110000,18
2016-03-11T05:00:00Z,101010100,Beijing,Beijing,1001A,116.375000,39.886000,10
2016-03-11T05:00:00Z,101010100,Beijing,Beijing,1002A,116.232000,40.301000,7
2016-03-11T05:00:00Z,101010100,Beijing,Beijing,1003A,116.396000,39.930000,19
2016-03-11T05:00:00Z,101010100,Beijing,Beijing,1004A,116.413000,39.886000,12
2016-03-11T05:00:00Z,101010100,Beijing,Beijing,1005A,116.470000,39.947000,13
2016-03-11T05:00:00Z,101010100,Beijing,Beijing,1006A,116.365000,39.937000,14
2016-03-11T05:00:00Z,101010100,Beijing,Beijing,1007A,116.306000,39.973000,15
2016-03-11T05:00:00Z,101010100,Beijing,Beijing,1008A,116.659000,40.187000,11
2016-03-11T05:00:00Z,101010100,Beijing,Beijing,1009A,116.647000,40.308000,10
2016-03-11T05:00:00Z,101010100,Beijing,Beijing,1010A,116.227000,40.229000,13
2016-03-11T05:00:00Z,101010100,Beijing,Beijing,1011A,116.407000,39.991000,16
2016-03-11T05:00:00Z,101010100,Beijing,Beijing,1012A,116.502000,40.110000,16
2016-03-11T06:00:00Z,101010100,Beijing,Beijing,1001A,116.375000,39.886000,8
2016-03-11T06:00:00Z,101010100,Beijing,Beijing,1002A,116.232000,40.301000,6
2016-03-11T06:00:00Z,101010100,Beijing,Beijing,1003A,116.396000,39.930000,17
2016-03-11T06:00:00Z,101010100,Beijing,Beijing,1004A,116.413000,39.886000,17
2016-03-11T06:00:00Z,101010100,Beijing,Beijing,1005A,116.470000,39.947000,13
2016-03-11T06:00:00Z,101010100,Beijing,Beijing,1006A,116.365000,39.937000,16
2016-03-11T06:00:00Z,101010100,Beijing,Beijing,1007A,116.306000,39.973000,27
2016-03-11T06:00:00Z,101010100,Beijing,Beijing,1008A,116.659000,40.187000,11
2016-03-11T06:00:00Z,101010100,Beijing,Beijing,1009A,116.647000,40.308000,10
2016-03-11T06:00:00Z,101010100,Beijing,Beijing,1010A,116.227000,40.229000,5
2016-03-11T06:00:00Z,101010100,Beijing,Beijing,1011A,116.407000,39.991000,18
2016-03-11T06:00:00Z,101010100,Beijing,Beijing,1012A,116.502000,40.110000,17
2016-03-11T07:00:00Z,101010100,Beijing,Beijing,1001A,116.375000,39.886000,12
2016-03-11T07:00:00Z,101010100,Beijing,Beijing,1002A,116.232000,40.301000,3
2016-03-11T07:00:00Z,101010100,Beijing,Beijing,1003A,116.396000,39.930000,11
2016-03-11T07:00:00Z,101010100,Beijing,Beijing,1004A,116.413000,39.886000,11
2016-03-11T07:00:00Z,101010100,Beijing,Beijing,1005A,116.470000,39.947000,21
2016-03-11T07:00:00Z,101010100,Beijing,Beijing,1006A,116.365000,39.937000,11
2016-03-11T07:00:00Z,101010100,Beijing,Beijing,1007A,116.306000,39.973000,16
2016-03-11T07:00:00Z,101010100,Beijing,Beijing,1008A,116.659000,40.187000,12
2016-03-11T07:00:00Z,101010100,Beijing,Beijing,1009A,116.647000,40.308000,13
2016-03-11T07:00:00Z,101010100,Beijing,Beijing,1010A,116.227000,40.229000,3
2016-03-11T07:00:00Z,101010100,Beijing,Beijing,1011A,116.407000,39.991000,20
2016-03-11T07:00:00Z,101010100,Beijing,Beijing,1012A,116.502000,40.110000,15
2016-03-11T08:00:00Z,101010100,Beijing,Beijing,1001A,116.375000,39.886000,12
2016-03-11T08:00:00Z,101010100,Beijing,Beijing,1002A,116.232000,40.301000,3
2016-03-11T08:00:00Z,101010100,Beijing,Beijing,1003A,116.396000,39.930000,11
2016-03-11T08:00:00Z,101010100,Beijing,Beijing,1004A,116.413000,39.886000,11
2016-03-11T08:00:00Z,101010100,Beijing,Beijing,1005A,116.470000,39.947000,21
2016-03-11T08:00:00Z,101010100,Beijing,Beijing,1006A,116.365000,39.937000,11
2016-03-11T08:00:00Z,101010100,Beijing,Beijing,1007A,116.306000,39.973000,16
2016-03-11T08:00:00Z,101010100,Beijing,Beijing,1008A,116.659000,40.187000,12
2016-03-11T08:00:00Z,101010100,Beijing,Beijing,1009A,116.647000,40.308000,13
2016-03-11T08:00:00Z,101010100,Beijing,Beijing,1010A,116.227000,40.229000,3
2016-03-11T08:00:00Z,101010100,Beijing,Beijing,1011A,116.407000,39.991000,20
